File,Features,Value
r_0mechanical180502_985466-hq.wav,"[ 2.74114916e-03  2.14495603e-03  1.19402702e-03  4.75032120e+01
  2.84660835e+01 -6.73200836e+01 -1.55935450e+01 -1.59615622e+01
 -1.62000618e+01  2.96282262e-04  3.37231148e-04  7.37631053e-04
  4.18959797e-04  7.42770790e-04  3.68090230e-04  4.02809906e+01
  1.71977603e+00  1.72574461e+00  1.72618270e+00  1.49566877e+00]",[0.41886557]
r_0society213755_53430-hq.wav,"[ 1.32482871e-03  9.31632763e-04  8.04789655e-04  2.00309010e+01
  1.79831715e+01 -9.16139069e+01 -4.60896759e+01 -4.61119461e+01
 -4.60711479e+01  2.03359872e-04  1.70016108e-04  2.42285314e-04
  2.76004575e-04  2.09965670e-04  2.10908896e-04  2.19254121e-01
  1.17121756e+00  1.02598369e+00  9.87456799e-01  4.59602773e-01]",[0.65084396]
r_0human44311_126288-hq.wav,"[ 3.01215652e-04  2.44835188e-04  6.28304901e-04  6.42886209e+00
  1.43078833e+01 -1.97046890e+02 -1.76971512e+01 -1.82101212e+01
 -1.75415459e+01  3.84042287e-05  5.70615011e-05  5.94211924e-05
  5.14552921e-05  6.07465845e-05  8.24485105e-05 -7.28064346e+01
  2.01142383e+00  2.00454473e+00  1.91189480e+00  1.56179583e+00]",[0.37088473]
r_0quiet130798_735175-hq.wav,"[ 8.53785139e-04  8.13640305e-04  4.81039053e-04  1.61180763e+01
  1.14374704e+01 -7.29055328e+01 -3.88487053e+01 -3.95415230e+01
 -3.91539383e+01  1.73237058e-04  1.22609039e-04  1.85648052e-04
  2.16402448e-04  2.25443873e-04  1.14830102e-04  4.12484169e+01
  1.17073393e+00  1.11799634e+00  1.11981392e+00  8.72889042e-01]",[0.64506939]
r_0mechanical30296_35389-hq.wav,"[ 2.47731898e-03  2.50292849e-03  1.74637407e-03  4.96324692e+01
  3.71809807e+01 -1.44534149e+02 -1.63663368e+01 -1.63983841e+01
 -1.63798351e+01  4.87619633e-04  3.77868826e-04  5.11807972e-04
  6.17952668e-04  5.79373795e-04  3.57917364e-04 -2.64605751e+01
  1.99340641e+00  1.96500540e+00  1.86717355e+00  1.33042395e+00]",[0.15644458]
r_0quiet256544_2276808-hq.wav,"[ 9.21418978e-05  2.82234047e-04  4.76341898e-04  6.56642151e+00
  1.10499411e+01 -6.05811005e+01 -4.75141373e+01 -6.12093048e+01
 -5.16346893e+01  4.88609330e-05  6.01791980e-05  1.42480430e-05
  7.59086106e-05  5.43080823e-05  8.90009687e-05  2.43316956e+01
  9.95431662e-01  1.07049572e+00  1.16331053e+00  7.11359620e-01]",[0.64638997]
r_0nature27493_205108-hq.wav,"[ 1.25538054e-05  8.47812680e-06  8.92809203e-06  1.85638636e-01
  1.98462471e-01 -1.35369385e+02 -3.13329659e+01 -3.94301910e+01
 -3.91991577e+01  1.80094150e-06  1.52375401e-06  2.52297195e-06
  2.18478658e-06  2.20790616e-06  2.11784936e-06 -3.03839931e+01
  1.57001829e+00  1.51647770e+00  1.56814909e+00  1.14649141e+00]",[0.68826551]
r_0quiet106869_1635617-hq.wav,"[ 7.09124579e-05  6.75102128e-05  3.79166850e-05  1.32413507e+00
  8.44569862e-01 -1.17134104e+01 -2.97349529e+01 -3.02863312e+01
 -2.92152710e+01  1.77058027e-05  1.01041769e-05  1.33087060e-05
  1.85459921e-05  1.60867494e-05  9.20245748e-06  4.22258148e+01
  1.49634230e+00  1.36390150e+00  1.27368402e+00  9.22128141e-01]",[0.62862437]
r_0society28385_5726-hq.wav,"[ 1.61334092e-03  3.05178366e-03  2.02868087e-03  4.30332298e+01
  5.34771347e+01 -1.17585693e+02 -1.96935997e+01 -1.98718090e+01
 -1.95597324e+01  7.63531832e-04  2.85502145e-04  2.11991166e-04
  9.87292617e-04  7.04767939e-04  1.85866025e-04  3.58810158e+01
  1.79436481e+00  1.68037868e+00  1.71768439e+00  1.66334200e+00]",[0.36249444]
r_0society204364_3279490-hq.wav,"[ 4.84351302e-03  1.18953036e-02  8.61524232e-03  2.43433487e+02
  2.18802032e+02 -1.25205185e+02 -2.88494511e+01 -2.92980270e+01
 -2.86605740e+01  1.53829856e-03  1.81074173e-03  1.29050843e-03
  2.98609980e-03  3.91932717e-03  2.48176302e-03 -9.99306679e+00
  1.76951551e+00  1.70006955e+00  1.61921608e+00  1.30614996e+00]",[0.3452629]
r_0nature122617_2462-hq.wav,"[ 6.44049050e-11  1.24442637e-10  1.99000622e-10  3.77805577e-06
  8.49367825e-06 -2.71379639e+02 -2.32736549e+01 -2.62875786e+01
 -2.25634613e+01  2.39535197e-11  2.56652772e-11  1.25846833e-11
  2.49594685e-11  2.43651280e-11  2.67385315e-11 -1.40077652e+02
  1.18752480e+00  1.66181731e+00  1.73605192e+00  1.28077841e+00]",[0.70740528]
r_0society87065_339463-hq.wav,"[ 5.99706837e-04  6.81745645e-04  3.83909588e-04  1.08045101e+01
  8.88414764e+00 -3.68977737e+01 -3.58321304e+01 -3.84619522e+01
 -3.86320992e+01  1.74863177e-04  7.91497732e-05  9.67821252e-05
  2.06370300e-04  1.24792830e-04  7.68400423e-05  4.93781166e+01
  1.57459164e+00  1.57903063e+00  1.61161208e+00  1.60065150e+00]",[0.64907745]
r_1mechanical233732_3247643-hq.wav,"[ 1.58974563e-03  1.92480115e-03  4.14821377e-04  4.47308807e+01
  7.43115091e+00 -1.29137939e+02 -2.50377522e+01 -2.52833748e+01
 -2.50714130e+01  2.06969096e-04  3.12699325e-04  4.69044782e-04
  2.95035134e-04  7.53839675e-04  1.68079147e-04 -1.99454689e+01
  1.76452589e+00  1.91979849e+00  1.79879773e+00  1.55263221e+00]",[0.38489858]
r_0quiet130215_2355772-hq.wav,"[ 1.10552588e-03  8.52535246e-04  5.98782906e-04  1.78849335e+01
  1.36634045e+01 -9.98203964e+01 -5.57063904e+01 -5.57821655e+01
 -5.57031403e+01  1.73558030e-04  1.36279297e-04  2.37091284e-04
  2.18145229e-04  2.46734679e-04  1.31442546e-04  1.57364864e+01
  1.04768300e+00  9.08644199e-01  9.82371807e-01  6.97962046e-01]",[0.71469739]
r_0nature52877_283424-hq.wav,"[ 4.43020224e-04  3.03519832e-04  3.62885126e-04  6.65556669e+00
  8.47578716e+00 -9.39487839e+01 -4.38234596e+01 -4.39813766e+01
 -4.36745644e+01  5.83647452e-05  5.39264693e-05  9.04830231e-05
  8.19559282e-05  8.37407206e-05  6.96385396e-05  8.52153397e+00
  1.18446016e+00  1.15117848e+00  1.16535079e+00  8.63521338e-01]",[0.67991213]
r_0human191378_3557723-hq.wav,"[ 1.49204582e-03  2.94161914e-03  6.11351198e-03  7.67383804e+01
  1.38371292e+02 -1.18190910e+02 -2.30276203e+01 -2.40902576e+01
 -2.23977165e+01  3.27180885e-03  8.20313697e-04  2.34065548e-04
  7.81871669e-04  7.09686428e-04  2.24150275e-03 -2.30435181e+00
  1.78778529e+00  1.71112585e+00  1.73152816e+00  1.40799308e+00]",[0.19134117]
r_1mechanical177779_2035780-hq.wav,"[ 1.24177278e-03  2.42115511e-03  4.92421561e-04  4.24898262e+01
  1.04218817e+01 -8.08385925e+01 -4.00774384e+01 -4.13814354e+01
 -4.04668579e+01  5.13656647e-04  2.94509315e-04  3.48317553e-04
  7.11458910e-04  6.36113284e-04  1.26773113e-04  2.56500931e+01
  1.98212850e+00  1.95626628e+00  2.16640902e+00  2.14222169e+00]",[0.56710583]
eww slug.wav,"[ 1.65790087e-03  5.64286485e-03  2.48204581e-02  2.49288864e+02
  5.89754883e+02 -8.18513565e+01 -3.19839230e+01 -3.44250793e+01
 -3.32693939e+01  5.77442639e-04  3.05934227e-03  3.82452214e-04
  9.56636388e-04  1.43307215e-03  8.37696530e-03  2.59881344e+01
  5.35779059e-01  3.38078916e-01  3.86573464e-01  5.66686809e-01]",[0.36124793]
r_0nature129336_2355772-hq.wav,"[ 4.03737340e-06  2.85193050e-06  6.13378415e-06  6.33359179e-02
  1.41039833e-01 -1.16683853e+02 -4.24403839e+01 -4.54368515e+01
 -4.27647934e+01  6.25714165e-07  5.43600720e-07  8.05255752e-07
  7.13597046e-07  7.58008412e-07  8.97174061e-07  1.99598897e+00
  1.53362167e+00  1.43674994e+00  1.61302590e+00  1.28819227e+00]",[0.73017721]
r_0nature41306_266274-hq.wav,"[ 9.18054895e-04  2.39189272e-03  5.85099682e-03  7.19892807e+01
  1.59688141e+02 -9.38708954e+01 -3.46852798e+01 -3.52309151e+01
 -3.49252663e+01  1.73566703e-04  6.57895813e-04  2.31604019e-04
  1.69031162e-04  7.45833619e-04  1.18752313e-03  6.21348000e+00
  1.29308987e+00  1.17029178e+00  1.07671320e+00  6.41164660e-01]",[0.3382619]
cricket.wav,"[ 1.49415311e-04  9.46216023e-05  1.18466472e-04  2.10514808e+00
  2.82797551e+00 -1.16970024e+02 -5.02237358e+01 -5.07280312e+01
 -4.99708443e+01  1.79177241e-05  1.70936601e-05  3.03302604e-05
  2.44578805e-05  2.73526821e-05  2.20758029e-05 -1.63466015e+01
  2.54879564e-01  2.94081450e-01  3.23926032e-01  3.09578449e-01]",[0.77876729]
r_0society100905_1015240-hq.wav,"[ 2.98686675e-04  7.50015839e-04  1.10790052e-03  1.98525887e+01
  2.52184677e+01 -1.27859978e+02 -4.53557739e+01 -5.97357330e+01
 -5.79089088e+01  2.42390670e-04  1.67603066e-04  7.90769336e-05
  1.43167621e-04  2.08629499e-04  2.30500373e-04 -2.79891281e+01
  1.72062671e+00  1.68432724e+00  1.66888988e+00  6.29082322e-01]",[0.7644483]
r_0quiet197545_3674608-hq.wav,"[ 1.08019123e-03  1.09891512e-03  3.81801947e-04  3.19394932e+01
  9.59455681e+00  3.34723969e+01 -3.29964523e+01 -3.30876350e+01
 -3.31071167e+01  7.43407509e-05  2.62068294e-04  2.42007402e-04
  6.53832685e-05  2.56440835e-04  1.47819199e-04  1.18201653e+02
  1.42498970e+00  1.14553988e+00  1.16163266e+00  9.32717323e-01]",[0.82594791]
r_0quiet262692_2190378-hq.wav,"[ 2.45184964e-03  2.78434600e-03  3.30709550e-03  3.92323685e+01
  6.95333939e+01 -1.30255890e+02 -3.94256134e+01 -4.18214722e+01
 -3.91489716e+01  9.43516905e-04  3.32724885e-04  2.71587633e-04
  8.92627751e-04  3.56170640e-04  4.65610792e-04 -1.27097492e+01
  1.84006357e+00  1.71255398e+00  1.57450569e+00  1.35426176e+00]",[0.51459155]
r_0mechanical18457_8043-hq.wav,"[ 3.49152804e-04  4.71009960e-04  1.11269928e-03  2.28307476e+01
  1.80554581e+01 -1.70982559e+02 -2.37577972e+01 -2.40249691e+01
 -2.41427784e+01  1.38943597e-05  2.42005495e-04  4.80808703e-05
  2.16885637e-05  5.85844682e-05  4.28266707e-04 -5.57940445e+01
  1.73350739e+00  1.71020210e+00  1.80072308e+00  1.38293421e+00]",[0.38807775]
r_0mechanical274257_4486188-hq.wav,"[ 3.05199623e-03  2.89055798e-03  8.79900809e-03  6.46162262e+01
  1.43489563e+02 -8.04413376e+01 -6.03671112e+01 -6.04915085e+01
 -6.03121185e+01  9.67472617e-04  4.45795158e-04  7.28925166e-04
  5.74019621e-04  9.55444877e-04  1.55868824e-04  2.34146423e+01
  9.29364145e-01  8.10421348e-01  8.05489838e-01  5.31634271e-01]",[0.5326782]
r_0quiet38962_107780-hq.wav,"[ 7.46967329e-04  1.22120569e-03  2.51170259e-05  8.23659325e+00
  6.13269627e-01  6.51047058e+01 -1.72867985e+01 -1.74321136e+01
 -1.72428989e+01  4.13445174e-04  3.87876789e-05  3.77939832e-05
  4.47579951e-04  4.81636671e-05  9.88220017e-06  1.31025681e+02
  1.35163593e+00  1.21385074e+00  1.08768308e+00  1.16594553e+00]",[0.86422221]
r_0nature130692_1483235-hq.wav,"[ 6.01702486e-04  5.26042888e-04  5.11909544e-04  1.06775885e+01
  1.19910469e+01 -1.24429420e+02 -3.63660469e+01 -3.66297455e+01
 -3.65880966e+01  1.17188058e-04  9.07143040e-05  1.05213330e-04
  1.48548614e-04  9.94362927e-05  1.18129305e-04 -1.70082264e+01
  1.72859466e+00  1.70707011e+00  1.83256662e+00  1.26383936e+00]",[0.62387071]
r_0human259612_4841074-hq.wav,"[ 5.61064226e-04  1.53412134e-03  3.55841219e-03  4.30215492e+01
  6.51791611e+01 -1.30889633e+02 -2.90681553e+01 -3.68080025e+01
 -3.14892273e+01  5.32693230e-04  3.85110208e-04  1.34466856e-04
  3.16528633e-04  4.71328211e-04  6.21701940e-04 -1.70984077e+01
  2.15061045e+00  2.07456207e+00  1.93897557e+00  1.59835362e+00]",[0.40171003]
r_0quiet157007_1815320-hq.wav,"[ 3.71283822e-04  4.99508402e-04  1.66524856e-04  9.07813168e+00
  3.88879728e+00  5.62473221e+01 -3.66710510e+01 -3.70066872e+01
 -3.66659584e+01  1.41482989e-04  6.54715041e-05  6.93980255e-05
  1.36930466e-04  1.10427143e-04  4.42093042e-05  1.16913116e+02
  1.64737773e+00  1.42849696e+00  1.06560349e+00  8.99402022e-01]",[0.80267642]
r_0quiet198919_2440401-hq.wav,"[ 4.03667509e-05  1.49101732e-04  1.72544969e-04  3.98055196e+00
  2.86286378e+00 -1.82271500e+01 -3.26567039e+01 -7.02147369e+01
 -6.68455124e+01  1.73633307e-05  3.01923101e-05  1.06222624e-05
  1.15188122e-05  4.01122452e-05  1.44272244e-05  2.46770515e+01
  2.14322782e+00  1.57730734e+00  1.45209014e+00  3.62272859e-01]",[0.56337112]
r_0quiet255232_4508519-hq.wav,"[ 1.21557235e-03  1.02903717e-03  2.93758698e-04  1.33601732e+01
  6.68067694e+00 -9.45191803e+01 -3.87464294e+01 -3.94882812e+01
 -3.90724335e+01  2.47616263e-04  9.83654172e-05  1.79841052e-04
  4.21296427e-04  1.51950910e-04  8.87771894e-05 -1.07909374e+01
  1.13840139e+00  1.00388169e+00  9.19944763e-01  3.79905611e-01]",[0.62481885]
r_0society168481_3078751-hq.wav,"[ 5.83129702e-04  1.26426562e-03  1.40888744e-03  3.05520878e+01
  2.97147121e+01 -1.26644562e+02 -3.69114494e+01 -4.05026932e+01
 -4.03401947e+01  2.12913495e-04  2.33856597e-04  1.65188147e-04
  2.14056461e-04  4.39652445e-04  2.35529296e-04 -2.21902924e+01
  1.75540876e+00  1.73609102e+00  1.69390786e+00  1.34908259e+00]",[0.57783448]
r_0society168069_3068545-hq.wav,"[ 7.55480898e-04  6.43918582e-04  7.47928221e-04  1.29873457e+01
  1.78303452e+01 -1.28295868e+02 -2.32101898e+01 -2.35063038e+01
 -2.26298122e+01  2.40921436e-04  1.07475440e-04  1.49358617e-04
  1.78543429e-04  1.48449617e-04  1.46536317e-04 -4.99181986e+00
  1.78885257e+00  1.75662518e+00  1.75348306e+00  1.44902432e+00]",[0.43715775]
r_0human261596_4486188-hq.wav,"[ 1.08649016e-04  5.33405168e-04  1.87534359e-04  1.09652872e+01
  4.35393906e+00 -8.52466888e+01 -5.58746376e+01 -6.68777390e+01
 -5.81184387e+01  1.34319765e-04  7.53395143e-05  2.98717823e-05
  1.11638670e-04  1.53943867e-04  3.35501318e-05 -6.87362957e+00
  1.04733038e+00  8.75681281e-01  9.88535941e-01  5.23894548e-01]",[0.69787246]
r_0nature7897_4942-hq.wav,"[ 1.75587944e-09  5.80581094e-09  1.34433742e-09  1.33778958e-04
  3.48364447e-05 -3.02513947e+02 -1.68336334e+01 -1.95166264e+01
 -1.80406227e+01  6.20602070e-10  9.23791488e-10  6.56887822e-10
  8.81483719e-10  2.47028820e-09  4.04599410e-10 -1.94917252e+02
  1.31244743e+00  1.79327369e+00  1.65770805e+00  1.24615860e+00]",[0.69974061]
r_1human207728_1038806-hq.wav,"[ 2.90280033e-04  4.27414052e-04  5.20019501e-04  1.07685461e+01
  1.13097076e+01 -1.66542603e+02 -4.85965195e+01 -5.14501305e+01
 -4.91540985e+01  6.26674082e-05  8.98842554e-05  6.16406687e-05
  7.86610253e-05  9.82125712e-05  1.00842866e-04 -6.08911934e+01
  1.44195902e+00  1.50877821e+00  1.33464801e+00  1.00723422e+00]",[0.81584794]
r_0quiet213548_520316-hq.wav,"[ 8.55645863e-04  9.44567088e-04  6.45456777e-04  1.79802475e+01
  1.59371567e+01 -7.05358047e+01 -4.40803375e+01 -4.43920212e+01
 -4.44158897e+01  3.64074076e-04  1.31477849e-04  1.66123704e-04
  2.78270716e-04  2.42744529e-04  1.05396408e-04  1.42693920e+01
  1.09026372e+00  1.03813970e+00  9.61195707e-01  5.85142851e-01]",[0.62458633]
r_0nature46904_529006-hq.wav,"[ 1.10153190e-03  1.48009334e-03  9.11690178e-04  2.82457275e+01
  1.91858711e+01 -1.35682526e+02 -3.40548706e+01 -3.42096405e+01
 -3.39323044e+01  2.16612883e-04  2.08835321e-04  2.35173182e-04
  4.33572917e-04  4.21438308e-04  1.89921426e-04 -7.68685913e+00
  1.73548710e+00  1.69494224e+00  1.69707596e+00  1.31267965e+00]",[0.54412982]
r_0mechanical170125_3011039-hq.wav,"[ 1.51835731e-03  1.30862917e-03  1.01244333e-03  2.87560291e+01
  2.40520706e+01 -7.36221542e+01 -2.04011955e+01 -2.09307556e+01
 -2.12793522e+01  2.35831467e-04  2.35366620e-04  3.50414979e-04
  3.26959620e-04  3.41653067e-04  2.57846928e-04  2.26798820e+01
  1.79810345e+00  1.69559455e+00  1.58196425e+00  1.22265935e+00]",[0.45738553]
r_0mechanical261164_3452716-hq.wav,"[ 1.31303293e-03  1.65339070e-03  7.08748354e-04  3.20129356e+01
  1.56882792e+01 -1.30423416e+02 -4.25901527e+01 -4.26118774e+01
 -4.25856400e+01  3.33696575e-04  2.44921248e-04  2.41183559e-04
  4.32060187e-04  4.31890716e-04  2.44622672e-04 -2.46998730e+01
  1.12756932e+00  1.14971888e+00  1.17335951e+00  7.50830889e-01]",[0.64210669]
r_0human147643_2587501-hq.wav,"[ 1.57137366e-03  5.33288904e-03  4.32427786e-03  1.31400177e+02
  9.76652985e+01 -1.04503319e+02 -2.35211811e+01 -2.43855934e+01
 -2.35576687e+01  8.45789036e-04  1.05923018e-03  3.32938100e-04
  9.31543123e-04  1.33688480e-03  8.29133671e-04  5.00755882e+00
  1.81395733e+00  1.71610272e+00  1.62441194e+00  1.38019133e+00]",[0.24254221]
r_0mechanical329977_2713464-hq.wav,"[ 3.10473563e-03  2.21154699e-03  9.70058085e-04  4.66738625e+01
  2.31936626e+01 -3.67746544e+01 -2.35239868e+01 -2.35324917e+01
 -2.35009327e+01  4.02067322e-04  3.35017336e-04  7.37140072e-04
  5.66084986e-04  7.73211767e-04  2.69919052e-04  6.18523216e+01
  1.76663196e+00  1.61473787e+00  1.55997419e+00  1.32994401e+00]",[0.58857492]
r_0human44713_6281-hq.wav,"[ 1.14906032e-03  9.31612216e-03  2.52663810e-03  2.03732971e+02
  5.73591652e+01 -1.03063530e+02 -2.78150272e+01 -3.69416161e+01
 -3.04748096e+01  1.70341751e-03  1.50214240e-03  2.60565343e-04
  1.70138048e-03  2.30218424e-03  6.83473074e-04 -2.09084153e+00
  2.07824445e+00  2.00054216e+00  1.95225120e+00  1.72941315e+00]",[0.45217572]
r_0mechanical134922_2461495-hq.wav,"[ 2.86523905e-03  1.75027258e-03  1.57029112e-03  3.17891922e+01
  4.21041145e+01 -1.70989807e+02 -2.03177013e+01 -2.03269215e+01
 -2.03011780e+01  4.94117907e-04  2.45341478e-04  4.83214681e-04
  4.87819256e-04  4.02451027e-04  2.73217709e-04 -6.16794395e+01
  1.86174548e+00  1.71633673e+00  1.73995757e+00  1.23561060e+00]",[0.22615472]
r_0quiet70168_1022651-hq.wav,"[ 7.14596827e-04  1.69134617e-03  8.79033934e-04  4.74566956e+01
  1.78970852e+01 -7.17954941e+01 -3.90053101e+01 -3.91636124e+01
 -3.90006218e+01  9.39650636e-05  3.86176980e-04  1.41818935e-04
  1.12659473e-04  4.04041610e-04  3.33095406e-04  1.12283669e+01
  1.64739442e+00  1.59623659e+00  1.52991307e+00  1.18494153e+00]",[0.53167725]
r_0society27864_89943-hq.wav,"[ 6.12283300e-04  9.08755057e-04  6.02877524e-04  1.79629364e+01
  1.35159216e+01 -5.99871864e+01 -2.76576366e+01 -2.77345104e+01
 -2.75871983e+01  3.65043554e-04  1.43584737e-04  1.09412897e-04
  2.80310400e-04  2.17280773e-04  1.92745429e-04  4.14455223e+01
  1.61356425e+00  1.54922187e+00  1.54969084e+00  1.29263461e+00]",[0.59138239]
r_0society22326_113722-hq.wav,"[ 1.15766400e-03  1.11567904e-03  1.19640061e-03  2.32380676e+01
  2.82577267e+01 -1.41257523e+02 -3.62687035e+01 -3.66066132e+01
 -3.61237602e+01  2.16362008e-04  1.95346016e-04  1.94114662e-04
  3.16983584e-04  2.05356992e-04  2.35428364e-04 -2.96882324e+01
  1.73253453e+00  1.71134865e+00  1.69246948e+00  1.34600592e+00]",[0.55915275]
r_0quiet238145_2254206-hq.wav,"[ 9.08413727e-04  8.36219115e-04  7.67382386e-04  1.85001488e+01
  1.85864086e+01 -6.40113907e+01 -5.89253693e+01 -5.90445709e+01
 -5.88153076e+01  1.42622448e-04  1.42361168e-04  1.87432466e-04
  1.87190031e-04  2.40507390e-04  1.53743691e-04  2.55612850e+01
  9.66836035e-01  9.09440756e-01  8.79571915e-01  6.16037488e-01]",[0.63040492]
r_0quiet241771_221578-hq.wav,"[ 3.24858888e-03  6.71953056e-03  4.35221847e-03  5.76516037e+01
  1.01177208e+02 -1.11397041e+02 -4.59388962e+01 -4.66645164e+01
 -4.65853920e+01  2.25934852e-03  4.00641846e-04  4.12549067e-04
  2.32105167e-03  4.12659574e-04  4.74112661e-04 -2.78623343e+00
  1.26733673e+00  1.01542091e+00  9.99181211e-01  6.30575895e-01]",[0.51713132]
LRS_test1_S.wav,"[ 1.20334467e-03  8.78528575e-04  1.26726844e-03  1.94394073e+01
  2.82441521e+01 -1.28514740e+02 -2.71154690e+01 -2.72219543e+01
 -2.72563744e+01  1.68376864e-04  1.56355047e-04  2.23294483e-04
  2.25605152e-04  2.11481893e-04  1.99698683e-04 -2.87889099e+01
  3.57788891e-01  3.84696513e-01  5.33885717e-01  5.48693478e-01]",[0.43913836]
r_0society104041_179538-hq.wav,"[ 5.46406300e-05  1.40083343e-04  7.43714336e-05  2.22692394e+00
  1.24957359e+00 -5.24295769e+01 -3.51549225e+01 -3.89132652e+01
 -3.59798851e+01  3.14877725e-05  1.62253109e-05  8.26543146e-06
  4.33763453e-05  2.58178079e-05  1.30221124e-05  8.66847324e+00
  1.02061498e+00  9.81860220e-01  8.68669510e-01  4.14152920e-01]",[0.6033549]
Penticton walking ii.wav,"[ 2.86060647e-04  8.31544865e-04  2.20214156e-03  1.99307442e+01
  4.74743881e+01 -9.85101089e+01 -3.62440720e+01 -3.75963936e+01
 -3.61654129e+01  1.75970650e-04  1.80830772e-04  4.96416906e-05
  1.96790104e-04  1.26437546e-04  2.41807356e-04 -2.88364124e+00
  9.97973979e-01  9.56981897e-01  7.86232591e-01  4.62541789e-01]",[0.56230396]
r_0mechanical223070_2112203-hq.wav,"[ 2.94874480e-04  3.86170665e-04  5.02280542e-04  1.00415812e+01
  1.13818207e+01 -3.74513435e+01 -7.56394958e+00 -8.07237816e+00
 -7.56509686e+00  6.73675167e-05  8.74000762e-05  6.42331070e-05
  7.57868474e-05  9.70860710e-05  1.11074536e-04  3.33164864e+01
  2.05840659e+00  2.11686134e+00  2.24001861e+00  2.01416183e+00]",[0.49140383]
r_0nature125725_296888-hq.wav,"[ 2.88803771e-04  2.02022798e-04  1.97027824e-04  4.02841949e+00
  4.45376873e+00 -8.39136810e+01 -4.72614822e+01 -4.75911827e+01
 -4.73200226e+01  4.87789112e-05  3.17913509e-05  5.30881189e-05
  5.81248896e-05  4.99085399e-05  3.77489014e-05  8.06579494e+00
  1.10296595e+00  9.96507645e-01  1.09375250e+00  6.91004038e-01]",[0.68361689]
r_0society219317_1661766-hq.wav,"[ 4.15840186e-03  4.56559099e-03  5.95300971e-03  1.04092468e+02
  6.04795456e+01 -1.22935043e+02 -2.59796295e+01 -2.61334610e+01
 -2.62681961e+01  8.01629445e-04  7.45168363e-04  1.02515868e-03
  9.26550594e-04  1.51091535e-03  3.91392503e-04 -1.26933584e+01
  1.73852563e+00  1.62556767e+00  1.55321717e+00  1.17290604e+00]",[0.26528017]
Shimmer.wav,"[ 2.28660749e-04  7.33593595e-04  2.61534238e-03  3.00397205e+01
  4.95486679e+01 -5.16004410e+01 -3.01001415e+01 -3.14081478e+01
 -3.06578407e+01  2.05538658e-04  3.77191784e-04  1.85575591e-05
  2.56196130e-04  5.26572694e-05  1.08677777e-03  4.82378998e+01
  4.73330438e-01  4.84189361e-01  6.47313356e-01  6.47995412e-01]",[0.63399443]
r_0human180043_1038806-hq.wav,"[ 1.65858844e-04  5.19136083e-04  5.35888481e-04  1.10602198e+01
  1.23314772e+01 -5.25680542e+01 -6.19204788e+01 -7.12681274e+01
 -6.74083939e+01  1.20427118e-04  9.04009285e-05  3.19826140e-05
  1.30714339e-04  9.99438416e-05  9.09422961e-05  1.89887199e+01
  1.60040021e+00  1.68983233e+00  1.62792730e+00  8.33864629e-01]",[0.57837911]
r_0society83477_57789-hq.wav,"[ 2.32736566e-04  1.80745541e-04  1.90517792e-04  4.20411921e+00
  4.04832268e+00 -1.10898941e+02 -2.00441074e+01 -2.01208096e+01
 -2.00726070e+01  4.04896709e-05  3.68390392e-05  4.30202417e-05
  4.60250958e-05  4.02248297e-05  5.51740050e-05  1.87741051e+01
  1.71710587e+00  1.78688478e+00  1.79707134e+00  1.55282485e+00]",[0.49113303]
